open,high,low,close,volume
252.2971,255.1864,250.9376,252.8452,141523
245.0217,246.7288,243.3208,244.4806,1395060
246.4763,248.0672,244.8636,246.7479,1647317
244.4806,246.9302,243.0592,244.7189,927638
242.4022,243.2077,241.6129,242.6,408742
240.208,241.6629,239.1222,240.3791,352043
239.7231,240.5527,235.8744,237.1483,1951265
242.0244,245.4232,241.9207,243.2412,1997318
247.719,248.109,245.1532,246.3586,387124
245.4837,248.1963,244.6086,246.469,1274009
253.5198,254.6561,250.5718,251.5398,1657727
246.5245,247.4859,245.87,245.9218,1065188
239.2557,241.2696,238.4156,241.0858,937978
233.9457,234.8183,232.5499,233.3602,1989118
230.9174,232.1202,226.916,230.9479,778261
231.863,232.7269,231.1563,231.5319,1747224
230.3662,233.4781,227.6446,231.9126,1023939
229.9672,233.1093,229.7707,232.4559,712628
227.5362,227.6426,226.2432,227.6103,750548
230.6891,231.5873,225.7208,230.392,931741
232.4605,234.3002,231.2443,231.2447,1449630
233.7194,234.0498,232.6441,233.8248,960818
226.7812,228.9789,225.7787,227.3023,159394
228.9513,229.6976,226.9293,228.3897,1243995
223.5951,224.6066,222.5138,224.379,1631216
223.1739,224.4124,222.1156,223.0681,1963005
224.743,227.289,224.5905,224.8857,1985283
228.4026,228.5447,224.435,225.2157,1030248
222.5107,222.9287,220.3579,222.3796,917569
222.5042,223.2527,219.6296,222.4227,1777468
217.3865,217.562,217.3095,217.393,1813011
219.8415,221.2326,219.2745,221.1986,797016
219.9038,220.8022,218.6973,220.5405,1095656
225.5728,226.1207,222.5576,224.2945,900049
222.4239,222.5663,220.387,222.5522,960874
220.5475,222.1884,219.9439,220.8333,548658
218.0847,219.096,216.5201,218.3382,1906229
221.2801,221.5951,220.4544,221.2488,1001361
217.8615,220.3368,217.1371,218.9288,1529682
220.2712,223.2295,218.2367,221.078,195280
218.9473,221.3016,218.4041,219.8353,216915
213.7877,213.9914,213.315,213.4365,818714
211.8084,212.1728,209.4981,211.6395,1769781
208.1445,208.5389,205.3182,207.95,1073680
208.471,209.2793,206.8293,208.0766,1258077
204.3249,204.9324,204.0018,204.4146,601051
207.5657,209.606,203.5868,207.2944,175471
207.963,208.3877,205.2591,207.0321,730006
205.6218,206.7818,203.6814,206.5019,1426598
207.684,209.8589,206.1545,208.5645,1618198
212.1556,212.3358,210.0889,211.6231,945236
211.4373,211.6074,210.5747,211.5805,1892542
209.3656,209.4274,208.9017,209.1679,1590819
205.3247,205.6325,202.4527,203.6958,1013926
201.8916,202.686,201.3755,201.6305,558717
200.5525,200.7299,199.4661,199.7924,354338
200.4675,201.3647,199.2766,200.1335,1219512
198.4669,199.2995,198.4339,199.12,1133633
202.3316,203.1299,200.9377,201.2054,1378558
199.6769,200.4406,198.9979,199.3838,1060381
198.2662,199.3641,197.8495,199.2332,1217221
205.6426,205.7679,201.5378,202.8235,1230861
199.24,204.0509,198.9596,203.8865,1587228
206.2142,206.4201,202.6157,203.7233,852765
200.7091,202.2682,200.4138,201.9123,163235
200.0576,200.643,199.7035,200.0235,729935
198.2752,199.9396,197.0835,197.5074,1414761
196.1935,196.6157,195.0461,195.9307,371320
197.7816,199.203,197.391,198.184,412420
198.2598,198.2889,196.1969,197.5452,1451484
193.9226,194.0584,193.5177,193.6052,1648778
200.4956,201.9925,194.866,198.8287,966496
197.7309,201.3013,197.3057,199.8052,884464
196.335,197.366,195.3972,195.6522,735757
196.9825,197.2373,192.5531,194.3792,1014886
193.8994,195.3799,193.3517,194.7223,1965037
197.6829,200.1828,197.2576,199.7853,1349408
196.0696,197.8243,194.4146,196.5116,1114789
200.6209,200.7856,198.4196,199.4298,1963654
204.7581,206.3504,203.2477,203.6809,1871498
201.2464,201.8614,200.8281,201.7894,1705065
200.8152,201.2375,200.03,200.9713,508770
198.9344,199.024,197.6048,197.8912,1749089
196.9859,198.1562,196.9255,197.3079,1612346
195.6072,199.6621,194.8725,197.2193,865419
198.4166,200.4372,198.1073,199.2004,582207
202.1052,203.4572,201.9791,202.5049,1456427
198.2037,201.2026,196.9055,200.2652,162272
193.921,194.6762,193.6963,194.4612,1576013
195.0468,196.803,192.9116,194.4187,1273738
195.4724,196.6585,194.8954,195.2961,1552455
195.934,196.9999,195.2079,196.0478,229628
195.9127,196.0286,194.0357,195.109,908072
194.3183,196.8697,193.8479,195.494,1945329
200.2668,200.8909,199.8704,200.0088,516061
201.1605,202.7871,200.5977,201.1774,978956
199.9588,201.8079,197.7064,200.0739,1915292
199.8354,200.7001,197.4207,198.5982,219523
199.065,199.5058,197.0971,198.1127,555055
202.877,203.3585,202.3651,203.0571,1170946
202.2449,202.5467,200.4668,202.5198,1572867
203.1188,203.9118,200.2222,202.4799,1920099
200.0601,203.6287,199.3954,201.0404,1837639
205.0651,207.1586,204.3841,204.4024,894858
210.8619,211.0575,210.4616,210.5216,476866
212.4081,212.4217,211.882,211.9706,1702174
212.8205,214.6335,211.7274,212.2551,239602
212.1562,213.2178,211.8395,212.3935,734811
205.4792,205.6534,204.322,204.9521,529509
205.8637,207.7386,205.3961,207.2764,650366
209.263,210.2815,206.9156,207.7148,1762591
205.3004,213.8818,204.9961,209.0746,1602260
203.7009,207.3164,203.6309,206.8759,767235
204.5902,205.8907,203.5194,205.7069,1224794
205.2923,206.2588,203.4448,204.463,833603
204.8424,208.0742,204.3056,207.6411,760207
206.5795,206.7567,206.0062,206.4854,1103768
212.2371,216.2781,211.64,213.0591,1945540
215.0212,216.2982,213.5596,214.462,538478
209.663,211.7564,208.73,210.4183,633604
212.4405,213.3004,209.8293,210.034,1579894
208.4052,208.6226,207.5127,208.0116,779211
201.1117,203.0728,200.973,201.2964,1420511
206.2378,206.4619,206.1844,206.2049,333906
208.5171,208.5564,208.1901,208.4121,1738638
209.1633,211.9405,207.1882,210.1067,584475
211.4388,213.4518,209.6048,210.6497,243877
205.4424,208.4963,204.8256,206.3485,1687936
206.6148,206.6253,204.5648,204.8775,341476
207.3978,207.6127,204.8197,207.5016,1627956
201.3184,204.7292,201.3115,204.2757,577240
195.4358,197.0917,193.4059,196.6831,175931
196.4579,196.6421,195.1998,196.0339,513268
195.6403,196.9213,194.6718,195.637,1939639
196.5249,197.6277,195.6696,196.0549,708370
198.7013,200.9024,197.356,198.2289,901371
199.1165,200.6814,199.0701,200.1539,1155050
202.0871,203.1452,198.0998,200.9524,1932126
203.5425,205.1954,202.1525,204.609,1799349
201.0121,203.0342,198.7222,200.0198,1251341
200.5936,202.3287,199.9975,201.5596,201869
204.2249,204.6012,202.8579,203.4831,1766593
200.5918,200.8665,199.5349,199.7546,1923992
194.7226,195.6206,193.612,195.3215,578069
192.9276,193.1782,190.5511,193.1675,1839812
191.4003,192.6923,191.231,191.2793,1736648
195.9348,197.0041,191.9929,193.4726,919664
192.0409,193.4218,190.2935,191.7165,896658
189.0978,189.8796,188.8629,189.2885,340462
187.3947,189.2254,187.1155,187.5786,1727356
189.3602,190.9291,188.6846,190.7717,1765761
191.1808,191.6205,188.5606,190.8281,266760
191.169,191.6914,189.2314,190.3347,149962
190.5865,191.0385,189.7649,190.0399,105909
193.5279,195.8841,193.2939,193.7784,122362
193.1124,193.2624,189.9404,191.6321,1155205
194.8183,196.4185,194.1146,195.4706,1558574
197.4539,198.4234,195.9563,196.1084,1729716
196.0052,196.2071,195.1817,195.6566,1346259
203.11,206.321,202.6181,203.1561,1782179
200.3374,201.7796,197.6332,199.9846,1221710
198.7845,201.3933,198.6974,198.9463,131633
194.9819,195.4087,194.9335,195.3218,1625574
198.3672,198.7278,197.4253,198.1522,1766255
202.1796,204.4967,201.7543,203.2574,608789
208.9643,212.2845,206.3182,208.4339,908354
212.0594,212.485,211.9188,212.3172,1096811
210.3434,213.0441,208.3778,211.7099,839846
209.4027,211.8947,209.1942,210.5743,111432
205.349,205.9646,203.453,205.3818,281897
209.317,211.9982,209.0869,211.7717,1372509
213.2885,213.3036,213.2105,213.2881,1699424
212.3447,213.2385,210.5895,211.7411,465707
215.6645,216.4036,215.1368,216.0231,729082
215.4646,215.9086,212.583,212.9151,1396027
213.14,214.7723,212.7667,214.2392,1169113
214.1701,218.5897,212.5802,213.7065,128343
215.1781,216.285,215.0022,215.7853,1557917
215.2104,217.1866,213.9911,215.6011,821553
212.7377,212.7686,210.4358,210.9806,1606752
211.338,212.4518,211.1242,211.241,676696
216.0671,216.5965,213.4642,214.6122,1007441
218.1376,220.2171,214.2436,214.5396,1305734
216.5629,217.3332,216.5505,217.0703,1310832
218.2885,218.6307,212.4225,213.7139,1661726
213.8091,213.8532,212.3304,213.6511,1141452
211.352,211.6924,207.1606,211.6802,1597277
216.0527,218.3386,213.7508,214.0868,1813513
213.1125,217.5079,211.8701,214.2094,1179661
214.8785,216.9551,213.5437,216.4598,851808
220.8357,221.537,219.7193,220.0425,200918
222.9398,224.9661,221.704,222.3594,1261509
225.5126,226.5021,223.1115,223.2945,690595
221.1391,222.1613,217.1606,219.998,721554
218.6986,224.0581,217.2792,220.0108,250030
219.5032,221.4254,218.1951,218.2804,1986356
217.7003,217.7559,216.4402,217.1785,687924
213.816,217.1227,212.715,215.9834,1474458
212.7674,213.3657,212.4503,212.8531,1851474
203.6379,207.6641,203.489,206.7153,927133
204.1961,204.8022,203.8943,204.6744,270197
203.4789,205.7344,202.149,205.2895,1104139
200.4833,201.373,200.3846,201.1998,970349
200.363,202.2471,200.3603,201.2672,1576642
206.7918,207.1847,206.2595,207.1074,389148
209.792,210.7916,209.3604,210.3312,1681827
212.7383,215.7932,212.6829,215.6025,1666946
219.0627,219.457,216.6416,216.8928,869951
221.8857,223.122,220.1474,220.7467,139131
218.3509,220.2762,217.9532,218.3844,1477419
216.3873,216.8367,213.5019,216.3054,1012949
206.8048,208.5901,206.1982,207.6189,1745341
209.896,213.2138,208.9192,211.3671,1761192
218.5529,218.8787,215.7865,216.3292,825778
214.7676,216.0111,214.4956,214.5631,866287
214.0155,214.1493,213.0437,213.7687,1099325
211.9328,212.511,209.5764,211.3862,170592
213.0159,214.8252,212.2039,212.6242,1676557
213.9883,216.5747,213.8961,216.2641,318668
210.3966,213.8216,210.0883,210.7049,193462
208.4648,212.7101,207.9427,212.0242,690596
214.6348,215.2428,209.6747,211.1672,493939
210.9867,213.3351,209.3946,211.5478,1297250
211.6977,215.6033,211.5664,213.0307,1046806
211.99,212.8432,210.9191,212.4514,244426
211.9728,213.4575,211.5829,212.1427,338849
211.6332,215.1096,210.5645,211.4844,1405263
213.4208,217.078,212.7199,214.6065,464985
216.7532,217.2621,215.124,215.9803,1981383
215.3432,216.9386,215.3422,216.7178,1788162
211.7193,213.0627,210.6681,212.6466,1998932
208.8716,212.9243,208.4861,211.4636,1771098
213.5337,214.4049,212.4587,214.3549,240995
214.6476,216.2563,213.7966,214.4976,1661534
215.0679,217.8955,214.9854,216.6518,1617172
221.5321,222.4995,220.7047,222.4916,1850691
227.0023,228.2395,225.3584,226.0075,828871
226.4325,227.1209,226.2059,226.3462,1763877
225.2219,226.0303,222.5827,224.6404,474157
216.2598,217.3418,215.6215,216.2203,1398382
216.1388,216.3642,215.4651,215.6964,307996
215.3981,216.1948,214.3024,214.6656,457872
219.5481,220.3135,214.459,215.9479,435716
215.2451,216.09,214.2251,215.4715,244160
213.1558,215.8352,212.545,214.4599,1008651
209.694,210.0777,207.9152,208.8324,205618
205.6513,206.1141,203.9811,205.9292,619627
207.4474,207.4766,206.4197,207.4275,419658
210.4993,213.1868,210.2218,212.857,423893
214.6748,216.7556,211.6652,212.5671,1582440
213.44,214.1603,212.7433,213.6363,385650
217.1734,217.7496,215.9988,216.7321,1150975
217.3693,217.4397,213.8903,214.1333,1628667
214.9749,216.0805,213.7168,215.3363,787451
213.5925,214.9249,210.6853,212.979,904190
215.9832,216.6922,215.6061,215.7814,478428
216.5207,220.6372,214.765,216.2936,551555
216.7798,217.353,216.4906,217.2858,335660
213.5457,214.801,213.4953,214.7715,656201
216.2622,218.3406,215.4349,217.0831,570240
224.0678,227.6047,223.3282,224.0011,1509769
220.3316,221.3329,219.4874,220.662,421297
219.3914,221.0663,217.9599,219.5623,580620
221.5888,222.4054,218.9269,220.3484,1141126
223.0618,223.3387,222.7823,222.9854,1409511
220.3469,221.9918,218.9283,221.1437,327440
211.0652,212.8895,210.5152,211.9642,1520536
217.0595,217.6994,213.3616,216.3517,1889376
218.6931,219.6706,218.5953,218.8558,525007
213.2458,213.3032,210.0634,213.2294,1839859
211.5721,212.8417,210.4185,211.3161,676163
211.992,217.2015,210.8018,216.3674,1262838
222.2835,225.4383,220.5523,221.1397,1044080
223.8881,224.7208,223.8751,224.2978,677708
220.5209,223.7755,219.8707,223.7284,1273384
223.633,224.3673,223.2625,224.0295,1613389
223.978,224.5145,223.3106,223.6123,890672
226.8971,228.1536,226.7102,227.4516,1259929
224.5598,224.7036,224.2597,224.5054,480354
221.8844,221.9167,221.7094,221.8303,258016
226.5497,227.7705,224.9158,225.2401,330547
222.7788,226.164,221.3494,225.1127,1765729
229.251,229.9316,229.1569,229.8388,286493
227.2755,228.8977,227.2499,227.5581,307759
228.342,228.9587,226.6592,227.3939,1574504
224.5123,225.4736,222.886,224.2918,1924653
224.3577,224.7272,224.0217,224.339,716064
219.0199,219.6449,218.9489,219.4403,1872194
215.4702,219.1635,214.506,217.8628,1041521
214.4167,214.7774,212.8257,213.2407,1471264
215.79,216.6899,214.9598,215.4935,1485130
221.3739,221.5143,217.7382,217.844,752280
214.312,214.3121,210.276,212.2841,1177060
218.2201,219.2424,214.1124,216.596,353002
223.9668,225.7537,223.3449,224.8863,511109
223.1819,225.4901,222.4881,225.0641,1713567
221.8086,224.5211,220.8868,222.9323,1576823
236.1662,236.2286,231.5008,232.603,1319302
227.1359,229.417,225.985,228.0691,757644
227.8695,229.1466,224.796,228.1607,667391
229.3525,229.4487,227.1013,228.7992,705366
234.8635,235.2771,232.9846,233.486,774703
235.0617,236.1503,233.4451,234.7727,1273112
231.8779,233.0671,231.6361,233.0466,660322
229.148,231.1839,228.7163,229.7681,191385
228.7338,229.61,227.8838,228.6159,1146126
226.328,226.4395,224.1179,225.2114,1463390
228.8414,229.6878,220.8254,225.3956,368359
223.7944,225.5313,223.4481,223.5184,1953407
218.5077,219.012,218.3039,218.5868,535093
222.8915,223.8689,221.4918,222.7635,1682007
221.1507,221.6485,220.696,221.1288,425683
216.7489,217.5509,216.6402,216.984,1959055
216.7692,217.3475,216.4305,216.4586,1634928
217.9696,218.0611,216.0407,216.7024,829242
213.2223,213.4816,208.1417,211.1203,292831
211.9815,212.6093,211.1843,212.1944,550860
209.4722,209.8373,208.8363,208.9083,1861474
213.6059,214.854,213.2499,214.3609,328377
216.2076,216.4313,215.5644,216.0739,1196930
213.8899,215.0399,213.8262,214.8031,1942572
212.0542,213.8568,211.5438,212.4367,728944
209.6732,214.1158,209.6469,212.1237,1395773
214.6736,215.8477,213.9364,214.1039,846204
214.3965,214.5883,213.3076,214.0435,1030637
214.0069,214.0748,210.193,213.3687,1606077
214.3928,215.1978,212.7748,213.577,1675908
211.5703,211.7961,210.9109,211.6723,458652
209.3202,212.1391,208.3156,210.6065,1379403
204.3651,206.4114,202.1452,204.1397,1548879
207.9885,209.0512,205.0167,207.1639,1661189
207.0848,209.204,204.9885,208.1153,789416
205.482,207.7503,205.2616,205.7353,1362943
213.148,213.9997,210.713,211.7003,1775447
211.3201,214.6967,210.3701,211.998,1893347
207.548,209.6559,207.3197,208.7494,906789
211.046,211.7079,210.4398,211.4705,825490
210.7684,213.8758,210.5179,212.7582,1569632
215.0019,215.5968,213.9913,214.0426,1196536
212.714,214.1038,210.2383,212.7013,100999
211.5716,215.5247,210.2063,214.1649,589957
214.7143,214.8362,211.401,213.347,368482
215.8911,216.2644,214.1381,215.1551,1363610
207.3025,210.3836,206.9233,209.1151,658100
208.6806,209.2152,207.0893,207.7794,848877
213.0793,214.2573,212.4364,213.238,104893
211.6293,212.59,208.7429,210.8197,1367256
209.2157,209.6864,207.3238,208.9397,1288918
206.3232,207.8217,206.0559,207.5612,244385
204.7463,205.2185,203.8221,203.8336,1726415
199.0368,199.3751,196.9107,197.2121,388277
197.614,200.3276,196.3171,196.5508,1481516
197.0132,198.1986,196.9097,196.9715,1249016
195.2485,197.6385,195.1815,196.8361,1610255
196.51,200.8975,195.9678,196.4284,1019338
194.5789,198.7706,194.5612,196.5749,1451242
199.7856,200.6328,199.3741,199.6341,1702543
198.8956,199.1328,198.7942,199.0846,245993
197.5548,199.8816,197.2662,197.3973,1169360
197.5551,199.0165,194.8277,196.5863,1594763
198.992,199.009,196.9024,198.3219,1686340
202.812,203.0952,200.2362,202.5875,1221496
200.2292,200.8136,200.0314,200.7078,539659
204.3031,205.2959,200.9798,201.0259,968130
204.0572,204.3234,200.1078,202.069,1835186
199.0717,199.263,197.2199,199.1027,1021883
199.9558,200.1652,198.3517,199.1836,1322651
195.0837,195.3234,194.2009,194.8718,680969
189.1805,191.1427,188.3674,189.7877,1074191
190.3288,192.285,190.1504,190.8537,1599576
190.6545,192.0276,189.3468,189.7769,562706
190.1936,191.8012,190.1004,190.3726,945244
191.8431,191.8474,189.0267,190.3406,953930
187.342,188.4312,186.7339,187.5919,185368
189.013,189.0971,187.0779,187.4834,1064795
184.1878,184.2805,183.872,184.0658,1533225
187.7377,188.7347,187.0411,187.9654,1757678
183.6097,184.7378,183.4583,184.1994,833023
183.4871,183.8561,183.3723,183.6776,1152439
180.987,182.0906,178.7152,180.8463,509289
182.0711,182.5385,179.7902,182.4186,570399
182.9121,182.9651,180.3862,181.5321,533309
178.7008,180.7795,178.3842,180.1433,1329544
182.341,183.786,182.074,182.4818,1278226
182.5495,183.6573,182.5004,182.5807,1598336
183.7328,184.4596,183.477,184.0195,1476812
182.4951,183.3636,178.51,181.3487,1365368
177.4805,178.0902,177.3298,177.585,1622662
178.5794,180.0369,176.8133,177.8886,956693
177.1088,177.6725,176.6542,177.0576,298459
178.5312,178.7697,178.4159,178.747,1552403
179.3245,179.8189,178.5235,178.5508,675796
178.1421,179.2452,177.0287,179.1188,1473542
173.9103,175.1122,173.3054,174.8272,611768
180.2416,181.6789,177.0595,179.8683,1398533
179.302,179.756,179.1255,179.4437,1950827
181.6454,182.5155,180.0771,181.3493,1253155
179.8838,179.9467,178.4759,179.107,544251
180.8618,181.835,178.2445,179.9545,1705331
176.5844,178.2218,175.4065,176.4895,1267561
179.3176,180.1424,176.8751,177.7081,1024958
176.1023,176.9612,172.4584,176.7794,705330
174.9738,178.2541,173.3883,176.8745,361889
179.2774,179.8375,177.9379,178.7539,1693091
175.3114,176.1238,174.6875,175.497,1015278
173.3931,173.8353,171.3985,173.7217,1832640
173.9106,175.5008,173.2441,174.935,1517233
181.5505,181.7261,178.9047,180.5464,1161735
180.4306,181.2345,179.344,180.1908,805183
180.7158,182.2303,179.8884,181.8139,1162879
180.9772,183.627,179.0633,181.5405,437010
186.3123,187.75,185.5456,186.926,681839
181.2214,183.8652,180.7685,182.1088,362304
182.0012,184.0684,181.8493,182.3857,443858
177.978,179.7085,177.157,178.0101,432094
171.2964,173.0996,169.7685,171.4586,1202285
173.2993,175.4345,172.0888,172.2426,1658062
171.3679,173.4808,171.338,172.6206,1584737
171.3397,172.3197,169.9918,171.9019,1495596
171.2061,171.9443,171.0811,171.6454,1105619
178.6097,180.2813,178.1627,179.8288,1885692
178.7086,179.4837,178.6022,179.1517,1025747
180.9648,181.633,180.2396,180.5458,353098
177.5414,180.9252,177.1855,178.8136,536841
180.1613,181.7466,179.6148,179.6252,760065
178.6934,179.6394,177.9139,179.0024,443484
177.1369,178.8353,176.7947,177.9213,1138466
182.915,183.972,182.0632,182.8607,1033597
186.0541,187.6614,185.216,186.1369,1256035
187.7089,188.0557,185.5676,186.5378,161662
181.119,181.6472,179.0718,180.2186,851930
180.1187,180.1333,178.0988,179.2633,1357086
187.2795,188.0249,186.4427,186.6996,1517141
185.8337,186.1251,185.4389,186.0733,1972708
191.6778,191.9172,187.4304,189.1971,166685
194.0987,196.0555,192.7964,193.3532,1806495
193.9514,194.8313,192.8509,194.0087,634657
191.6972,192.2107,191.3837,191.5934,291171
184.2426,185.1173,183.1912,184.7393,1444555
184.5258,187.5971,184.2559,186.6636,476191
186.6441,187.3079,184.2375,184.4147,511429
187.3253,187.3769,183.8696,184.9211,1251163
179.6969,182.7041,179.4852,181.5047,1313338
181.2918,181.8768,178.9363,180.8021,778490
180.5504,181.1102,180.372,180.9117,1887406
179.6412,182.8043,178.8625,181.6602,1905222
179.3352,180.0009,177.8299,178.6655,1216156
179.9956,183.9317,179.8138,181.9204,225861
181.3849,182.841,180.1283,180.3169,1187157
174.2057,178.0549,174.2001,175.8619,691421
176.18,177.1869,174.9273,175.5921,220397
174.9017,176.0682,173.8996,175.7002,692145
178.5229,178.854,174.9354,176.1416,940442
179.7584,180.2389,178.5214,179.7955,360166
176.7975,179.2226,176.4479,179.1768,523864
178.2028,180.9228,176.7087,178.8735,1568389
176.329,176.3782,175.6585,175.9555,949943
179.102,179.8319,177.1743,178.1524,1838021
178.8893,179.2598,178.3465,178.6635,753445
178.1245,179.5063,176.3723,177.5591,917909
170.3946,172.6731,168.8876,172.5753,262729
176.2364,179.0969,172.2009,176.3728,1463427
173.9008,174.1942,172.9092,173.1719,972649
171.0671,172.5454,170.851,171.6599,576693
172.5902,172.6729,169.932,172.6024,1335104
168.2845,170.7063,167.5224,169.549,718198
164.9945,166.6962,163.6148,165.8095,690893
158.8708,166.3819,158.6963,160.6263,723089
162.6774,163.7124,161.4106,162.3891,1080405
160.6181,162.1923,159.6457,161.0826,1345288
167.0141,169.1692,166.2966,168.33,1201481
167.8983,167.9371,165.2578,165.8545,1300067
163.7201,165.0331,162.7371,163.5943,465652
162.9015,164.671,161.6499,162.2289,1199575
162.8898,165.226,160.8748,162.8379,1520364
160.5619,163.6231,160.1596,161.7097,158921
163.3835,164.6673,162.5519,163.2181,938156
160.7408,162.1476,160.0276,160.8559,254421
157.1951,158.7623,155.8322,157.5724,262699
153.7034,153.7912,153.1791,153.3943,543351
148.3377,149.05,148.1676,148.3772,1777602
148.3608,149.6848,146.3096,147.2434,860146
145.9174,148.8285,145.8036,146.5948,656552
144.4279,145.2349,144.0537,145.2274,596149
148.1672,150.291,146.2636,147.9762,1415367
149.5771,152.537,149.3396,150.7424,130627
149.6987,150.5431,148.6915,150.0022,697364
146.3194,148.3816,145.3915,146.0343,1895547
145.062,145.0652,144.6227,144.8126,804638
143.9012,144.2701,143.2704,143.5299,672166
142.0237,142.3711,141.9115,142.1363,1658237
139.9997,140.771,139.9115,140.6705,451454
138.8967,139.3826,138.8761,139.3124,113300
137.7839,139.1011,137.6524,138.5208,1866198
137.9623,138.5513,136.7102,137.2203,211562
137.8489,138.1165,136.2709,137.6635,1377560
138.2479,138.9103,138.1247,138.4235,1232110
136.2787,136.7777,135.9432,136.5592,1749036
138.7817,140.2679,137.9664,139.2017,198402
137.937,138.5278,136.8659,137.184,789634
133.803,134.2098,133.7121,133.9084,1578035
134.7981,134.8166,134.4199,134.6889,785290
133.1546,133.6083,131.9367,133.0609,824153
134.5736,134.6796,132.3186,133.7171,636854
128.9501,129.7381,128.6476,128.9947,1424836
131.8498,132.3158,131.1855,131.7305,655795
133.6052,133.8347,132.9774,133.0789,1001495
130.7076,131.267,129.3314,130.1302,218162
126.8135,127.7896,126.7923,127.2882,1181579
131.014,131.0149,130.4776,130.5345,1808689
130.8455,131.1522,126.8888,129.1116,431843
127.0375,127.5952,126.9616,127.5188,912988
123.211,124.3662,121.8352,123.2695,959079
122.2399,124.2746,121.3062,122.6349,1278413
123.0154,123.2333,121.4333,122.2289,288381
123.1422,123.5768,122.1401,123.5602,895823
119.7116,121.6278,119.1599,121.0062,1582259
118.204,119.5081,118.1583,118.2898,876775
118.8386,119.8479,118.4229,119.1046,296036
120.7168,121.5139,120.6852,120.9289,1878280
118.1164,120.2415,117.7667,118.1241,962113
120.5169,120.8486,119.9372,120.068,492039
120.4722,120.943,119.0959,120.1477,228518
121.3902,123.1638,119.8298,122.1438,1812945
122.1589,122.5739,121.5358,122.0274,198356
117.1849,117.6426,117.1004,117.5086,209525
117.1611,118.2721,116.646,117.2527,1145832
118.9774,119.7839,116.9749,119.1441,1285034
117.4908,118.8676,116.6997,117.5693,1358187
116.2805,117.6537,115.545,116.8988,1128487
116.0283,117.8756,115.5837,116.602,1420630
111.5389,111.8321,111.1084,111.6505,533338
115.2874,115.5842,114.0255,114.4964,1960414
112.5232,113.1054,112.0082,112.9701,267312
113.8678,114.723,113.7561,113.8417,1841977
113.8311,113.981,113.0534,113.7051,315090
115.0918,116.7795,114.9621,115.882,1012672
116.7017,117.1292,116.3199,116.6017,659641
115.8591,116.3899,115.6716,116.2031,245246
115.0573,115.1369,113.8876,114.6676,251885
117.1467,117.5362,116.0523,116.0597,459633
112.8554,112.8706,112.8355,112.8549,633244
113.8791,114.4999,112.6315,113.965,425118
112.3929,112.6944,112.0491,112.1128,143513
114.0175,114.3714,113.9562,114.2501,1706113
114.5405,115.0427,113.3164,114.5383,675847
115.939,116.9408,114.9662,115.6619,377182
115.7422,116.9166,113.7051,115.8158,376624
112.3908,113.8892,112.3199,112.8225,628936
110.2874,111.8274,110.0324,111.3863,509675
112.7249,113.3932,111.7659,112.5267,509382
112.1604,112.8937,111.5371,112.8196,391488
113.9957,114.9857,113.7053,114.8475,1290175
115.6787,116.1187,115.5392,115.5559,1506100
114.5302,114.9751,113.7672,113.9038,429140
111.5783,112.6004,111.5142,112.563,1664351
112.2321,113.1126,111.5562,112.7482,1188845
108.8159,109.5124,108.052,108.9126,965345
111.3532,112.2866,110.9375,111.6923,949222
113.0404,113.4363,111.2298,112.4461,757358
114.5702,115.7003,114.5022,114.5463,1183934
112.0682,112.2326,111.0077,111.8737,1142267
114.0067,114.6566,112.3083,113.9932,148071
118.2589,119.0362,117.6325,117.8852,911206
115.9382,115.9804,115.422,115.5841,756457
117.6244,117.9408,116.8784,116.941,726086
117.231,117.303,116.2594,116.9546,1668878
114.595,115.719,113.5878,114.2877,1136157
115.1534,115.653,114.7398,115.1473,298749
116.7312,116.9755,116.4549,116.6078,680460
115.3598,116.6453,115.2698,115.5727,156488
117.8759,118.0426,116.2214,117.6235,1386440
115.2739,115.5866,114.6456,114.7306,1044388
112.8749,113.8665,111.2734,112.1981,1324453
112.5816,112.6728,111.4329,112.4394,722909
112.5102,112.5104,112.4786,112.4935,1066927
110.0449,112.0637,109.6506,111.302,1458031
113.1741,113.7363,111.4964,112.6731,314359
113.5496,114.0553,112.8514,113.5853,1352205
115.1819,115.6476,114.7836,115.0683,143410
115.2859,115.3339,113.1931,114.8675,221938
116.5197,116.6956,115.521,115.922,1020815
115.5983,116.0013,114.6724,115.1612,1092890
118.3879,119.4116,117.7532,118.7761,1899844
118.1142,118.6792,116.9874,117.349,326879
121.0931,121.6894,120.4161,121.126,1960026
120.8065,122.7271,120.1685,121.2016,1419520
118.4568,118.8827,118.1077,118.7383,1051364
120.6439,121.646,120.374,121.2123,628072
121.8525,122.6377,121.0659,121.4536,286836
123.0769,123.413,122.2114,123.0264,263462
125.0395,126.4284,124.9867,125.3183,1888713
125.9122,126.486,124.0403,125.9678,560696
123.591,125.8651,123.5446,124.8662,1053143
127.1649,128.8085,125.4038,126.7198,1354318
126.8703,127.8167,125.5979,126.7339,605172
128.2568,128.3564,127.9391,128.0572,1901067
126.0255,126.7255,123.7962,123.9987,499820
124.8308,124.9119,124.7727,124.8454,568401
122.6463,123.7287,122.5693,123.6676,1371124
126.9878,127.5853,125.636,126.7855,1590377
127.1662,128.0309,126.2626,127.9889,1713271
128.0307,130.2176,126.9387,128.463,1806074
129.6071,130.5888,129.3057,129.4165,174016
